Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	rtr-az-1	1	internal://	InInterests	0	0	0	0
0.5	rtr-az-1	1	internal://	OutInterests	0	0	0	0
0.5	rtr-az-1	1	internal://	InData	0	0	0	0
0.5	rtr-az-1	1	internal://	OutData	0	0	0	0
0.5	rtr-az-1	1	internal://	InNacks	0	0	0	0
0.5	rtr-az-1	1	internal://	OutNacks	0	0	0	0
0.5	rtr-az-1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-az-1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	rtr-az-1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutInterests	22.4	0.940625	14	0.587891
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InNacks	14.4	0.604688	9	0.37793
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InInterests	14.4	0.604688	9	0.37793
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutNacks	12.8	0.5375	8	0.335938
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InInterests	14.4	0.604688	9	0.37793
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutNacks	12.8	0.5375	8	0.335938
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-1	260	internal://	InInterests	0	0	0	0
0.5	rtr-az-1	260	internal://	OutInterests	0	0	0	0
0.5	rtr-az-1	260	internal://	InData	0	0	0	0
0.5	rtr-az-1	260	internal://	OutData	0	0	0	0
0.5	rtr-az-1	260	internal://	InNacks	0	0	0	0
0.5	rtr-az-1	260	internal://	OutNacks	0	0	0	0
0.5	rtr-az-1	260	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	rtr-az-1	260	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-az-1	260	internal://	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-1	260	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-1	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	rtr-az-1	-1	all	TimedOutInterests	0	0	0	0
0.5	rtr-az-math	1	internal://	InInterests	0	0	0	0
0.5	rtr-az-math	1	internal://	OutInterests	0	0	0	0
0.5	rtr-az-math	1	internal://	InData	0	0	0	0
0.5	rtr-az-math	1	internal://	OutData	0	0	0	0
0.5	rtr-az-math	1	internal://	InNacks	0	0	0	0
0.5	rtr-az-math	1	internal://	OutNacks	0	0	0	0
0.5	rtr-az-math	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-math	1	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-az-math	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	rtr-az-math	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InInterests	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutInterests	14.4	0.604688	9	0.37793
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InNacks	12.8	0.5375	8	0.335938
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InInterests	14.4	0.604688	9	0.37793
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutInterests	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InData	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutNacks	12.8	0.5375	8	0.335938
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-math	259	internal://	InInterests	0	0	0	0
0.5	rtr-az-math	259	internal://	OutInterests	0	0	0	0
0.5	rtr-az-math	259	internal://	InData	0	0	0	0
0.5	rtr-az-math	259	internal://	OutData	0	0	0	0
0.5	rtr-az-math	259	internal://	InNacks	0	0	0	0
0.5	rtr-az-math	259	internal://	OutNacks	0	0	0	0
0.5	rtr-az-math	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	rtr-az-math	259	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-az-math	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-math	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-math	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	rtr-az-math	-1	all	TimedOutInterests	0	0	0	0
0.5	rtr-az-cs	1	internal://	InInterests	0	0	0	0
0.5	rtr-az-cs	1	internal://	OutInterests	0	0	0	0
0.5	rtr-az-cs	1	internal://	InData	0	0	0	0
0.5	rtr-az-cs	1	internal://	OutData	0	0	0	0
0.5	rtr-az-cs	1	internal://	InNacks	0	0	0	0
0.5	rtr-az-cs	1	internal://	OutNacks	0	0	0	0
0.5	rtr-az-cs	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-cs	1	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	rtr-az-cs	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InInterests	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutInterests	14.4	0.604688	9	0.37793
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InNacks	12.8	0.5375	8	0.335938
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InInterests	14.4	0.604688	9	0.37793
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutInterests	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InData	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutNacks	12.8	0.5375	8	0.335938
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	259	internal://	InInterests	0	0	0	0
0.5	rtr-az-cs	259	internal://	OutInterests	0	0	0	0
0.5	rtr-az-cs	259	internal://	InData	0	0	0	0
0.5	rtr-az-cs	259	internal://	OutData	0	0	0	0
0.5	rtr-az-cs	259	internal://	InNacks	0	0	0	0
0.5	rtr-az-cs	259	internal://	OutNacks	0	0	0	0
0.5	rtr-az-cs	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	rtr-az-cs	259	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	rtr-az-cs	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-az-cs	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	rtr-az-cs	-1	all	TimedOutInterests	0	0	0	0
0.5	az-math	1	internal://	InInterests	0	0	0	0
0.5	az-math	1	internal://	OutInterests	0	0	0	0
0.5	az-math	1	internal://	InData	0	0	0	0
0.5	az-math	1	internal://	OutData	0	0	0	0
0.5	az-math	1	internal://	InNacks	0	0	0	0
0.5	az-math	1	internal://	OutNacks	0	0	0	0
0.5	az-math	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	az-math	1	internal://	InTimedOutInterests	0	0	0	0
0.5	az-math	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	az-math	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	OutInterests	14.4	0.604688	9	0.37793
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	InNacks	12.8	0.5375	8	0.335938
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
0.5	az-math	256	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
0.5	az-math	257	internal://	InInterests	0	0	0	0
0.5	az-math	257	internal://	OutInterests	0	0	0	0
0.5	az-math	257	internal://	InData	0	0	0	0
0.5	az-math	257	internal://	OutData	0	0	0	0
0.5	az-math	257	internal://	InNacks	0	0	0	0
0.5	az-math	257	internal://	OutNacks	0	0	0	0
0.5	az-math	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	az-math	257	internal://	InTimedOutInterests	0	0	0	0
0.5	az-math	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	az-math	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	az-math	258	appFace://	InInterests	14.4	0.604688	9	0.37793
0.5	az-math	258	appFace://	OutInterests	0	0	0	0
0.5	az-math	258	appFace://	InData	0	0	0	0
0.5	az-math	258	appFace://	OutData	0	0	0	0
0.5	az-math	258	appFace://	InNacks	0	0	0	0
0.5	az-math	258	appFace://	OutNacks	12.8	0.5375	8	0.335938
0.5	az-math	258	appFace://	InSatisfiedInterests	0	0	0	0
0.5	az-math	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	az-math	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	az-math	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	az-math	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	az-math	-1	all	TimedOutInterests	0	0	0	0
0.5	az-cs	1	internal://	InInterests	0	0	0	0
0.5	az-cs	1	internal://	OutInterests	0	0	0	0
0.5	az-cs	1	internal://	InData	0	0	0	0
0.5	az-cs	1	internal://	OutData	0	0	0	0
0.5	az-cs	1	internal://	InNacks	0	0	0	0
0.5	az-cs	1	internal://	OutNacks	0	0	0	0
0.5	az-cs	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	az-cs	1	internal://	InTimedOutInterests	0	0	0	0
0.5	az-cs	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	az-cs	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	InInterests	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	OutInterests	14.4	0.604688	9	0.37793
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	OutData	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	InNacks	12.8	0.5375	8	0.335938
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
0.5	az-cs	256	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
0.5	az-cs	257	internal://	InInterests	0	0	0	0
0.5	az-cs	257	internal://	OutInterests	0	0	0	0
0.5	az-cs	257	internal://	InData	0	0	0	0
0.5	az-cs	257	internal://	OutData	0	0	0	0
0.5	az-cs	257	internal://	InNacks	0	0	0	0
0.5	az-cs	257	internal://	OutNacks	0	0	0	0
0.5	az-cs	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	az-cs	257	internal://	InTimedOutInterests	0	0	0	0
0.5	az-cs	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	az-cs	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	az-cs	258	appFace://	InInterests	14.4	0.604688	9	0.37793
0.5	az-cs	258	appFace://	OutInterests	0	0	0	0
0.5	az-cs	258	appFace://	InData	0	0	0	0
0.5	az-cs	258	appFace://	OutData	0	0	0	0
0.5	az-cs	258	appFace://	InNacks	0	0	0	0
0.5	az-cs	258	appFace://	OutNacks	12.8	0.5375	8	0.335938
0.5	az-cs	258	appFace://	InSatisfiedInterests	0	0	0	0
0.5	az-cs	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	az-cs	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	az-cs	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	az-cs	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	az-cs	-1	all	TimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	1	internal://	InInterests	0	0	0	0
0.5	rtr-ucla-1	1	internal://	OutInterests	0	0	0	0
0.5	rtr-ucla-1	1	internal://	InData	0	0	0	0
0.5	rtr-ucla-1	1	internal://	OutData	0	0	0	0
0.5	rtr-ucla-1	1	internal://	InNacks	0	0	0	0
0.5	rtr-ucla-1	1	internal://	OutNacks	0	0	0	0
0.5	rtr-ucla-1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	InInterests	22.4	0.940625	14	0.587891
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	OutNacks	14.4	0.604688	9	0.37793
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	InInterests	32	1.34688	20	0.841797
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	OutInterests	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	InData	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	OutNacks	30.4	1.27813	19	0.798828
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	257	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	InInterests	20.8	0.878125	13	0.548828
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	OutInterests	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	InData	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	OutData	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	OutNacks	20.8	0.878125	13	0.548828
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	258	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	InInterests	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	OutInterests	70.4	2.96406	44	1.85254
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	OutData	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	InNacks	65.6	2.76094	41	1.72559
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	259	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	261	internal://	InInterests	0	0	0	0
0.5	rtr-ucla-1	261	internal://	OutInterests	0	0	0	0
0.5	rtr-ucla-1	261	internal://	InData	0	0	0	0
0.5	rtr-ucla-1	261	internal://	OutData	0	0	0	0
0.5	rtr-ucla-1	261	internal://	InNacks	0	0	0	0
0.5	rtr-ucla-1	261	internal://	OutNacks	0	0	0	0
0.5	rtr-ucla-1	261	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-1	261	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	261	internal://	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-1	261	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-1	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-1	-1	all	TimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	1	internal://	InInterests	0	0	0	0
0.5	rtr-ucla-2	1	internal://	OutInterests	0	0	0	0
0.5	rtr-ucla-2	1	internal://	InData	0	0	0	0
0.5	rtr-ucla-2	1	internal://	OutData	0	0	0	0
0.5	rtr-ucla-2	1	internal://	InNacks	0	0	0	0
0.5	rtr-ucla-2	1	internal://	OutNacks	0	0	0	0
0.5	rtr-ucla-2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	InInterests	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	OutInterests	24	1.01562	15	0.634766
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	OutData	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	InNacks	19.2	0.809375	12	0.505859
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-2	256	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	InInterests	24	1.01562	15	0.634766
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	OutInterests	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	InData	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	OutData	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	OutNacks	19.2	0.809375	12	0.505859
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-2	257	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	259	internal://	InInterests	0	0	0	0
0.5	rtr-ucla-2	259	internal://	OutInterests	0	0	0	0
0.5	rtr-ucla-2	259	internal://	InData	0	0	0	0
0.5	rtr-ucla-2	259	internal://	OutData	0	0	0	0
0.5	rtr-ucla-2	259	internal://	InNacks	0	0	0	0
0.5	rtr-ucla-2	259	internal://	OutNacks	0	0	0	0
0.5	rtr-ucla-2	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-2	259	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-2	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-2	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-2	-1	all	TimedOutInterests	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	InInterests	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	OutInterests	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	InData	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	OutData	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	InNacks	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	OutNacks	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	InTimedOutInterests	0	0	0	0
0.5	rtr-ucla-cs	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	rtr-ucla-cs	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	InInterests	68.8	2.89688	43	1.81055
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	OutInterests	0	0	0	0
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	InData	0	0	0	0
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	OutData	0	0	0	0
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	OutNacks	68.8	2.89688	43	1.81055
0.5	rtr-ucla-cs	256	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	0	0	0	0
