Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	as1-1	1	internal://	InInterests	0	0	0	0
0.5	as1-1	1	internal://	OutInterests	0	0	0	0
0.5	as1-1	1	internal://	InData	0	0	0	0
0.5	as1-1	1	internal://	OutData	0	0	0	0
0.5	as1-1	1	internal://	InNacks	0	0	0	0
0.5	as1-1	1	internal://	OutNacks	0	0	0	0
0.5	as1-1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as1-1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as1-1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	InInterests	14.4	0.534375	9	0.333984
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	OutData	14.4	19.1109	9	11.9443
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	14.4	0	9	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
0.5	as1-1	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	InInterests	22.4	0.83125	14	0.519531
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	OutData	12.8	16.9875	8	10.6172
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	12.8	0	8	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
0.5	as1-1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	InInterests	41.6	1.55469	26	0.97168
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	OutData	19.2	25.4813	12	15.9258
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	19.2	0	12	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
0.5	as1-1	258	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	InInterests	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	OutInterests	68.8	2.56406	43	1.60254
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	InData	36.8	48.8391	23	30.5244
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	33.6	0	21	0
0.5	as1-1	259	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
0.5	as1-1	261	internal://	InInterests	0	0	0	0
0.5	as1-1	261	internal://	OutInterests	0	0	0	0
0.5	as1-1	261	internal://	InData	0	0	0	0
0.5	as1-1	261	internal://	OutData	0	0	0	0
0.5	as1-1	261	internal://	InNacks	0	0	0	0
0.5	as1-1	261	internal://	OutNacks	0	0	0	0
0.5	as1-1	261	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as1-1	261	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-1	261	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as1-1	261	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-1	-1	all	SatisfiedInterests	40	0	25	0
0.5	as1-1	-1	all	TimedOutInterests	0	0	0	0
0.5	as1-2	1	internal://	InInterests	0	0	0	0
0.5	as1-2	1	internal://	OutInterests	0	0	0	0
0.5	as1-2	1	internal://	InData	0	0	0	0
0.5	as1-2	1	internal://	OutData	0	0	0	0
0.5	as1-2	1	internal://	InNacks	0	0	0	0
0.5	as1-2	1	internal://	OutNacks	0	0	0	0
0.5	as1-2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as1-2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as1-2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	OutInterests	14.4	0.534375	9	0.333984
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	InData	14.4	19.1109	9	11.9443
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	14.4	0	9	0
0.5	as1-2	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	InInterests	14.4	0.534375	9	0.333984
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	OutData	14.4	19.1109	9	11.9443
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	14.4	0	9	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
0.5	as1-2	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
0.5	as1-2	259	internal://	InInterests	0	0	0	0
0.5	as1-2	259	internal://	OutInterests	0	0	0	0
0.5	as1-2	259	internal://	InData	0	0	0	0
0.5	as1-2	259	internal://	OutData	0	0	0	0
0.5	as1-2	259	internal://	InNacks	0	0	0	0
0.5	as1-2	259	internal://	OutNacks	0	0	0	0
0.5	as1-2	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as1-2	259	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-2	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as1-2	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-2	-1	all	SatisfiedInterests	17.6	0	11	0
0.5	as1-2	-1	all	TimedOutInterests	0	0	0	0
0.5	as1-cs	1	internal://	InInterests	0	0	0	0
0.5	as1-cs	1	internal://	OutInterests	0	0	0	0
0.5	as1-cs	1	internal://	InData	0	0	0	0
0.5	as1-cs	1	internal://	OutData	0	0	0	0
0.5	as1-cs	1	internal://	InNacks	0	0	0	0
0.5	as1-cs	1	internal://	OutNacks	0	0	0	0
0.5	as1-cs	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as1-cs	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-cs	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as1-cs	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	InInterests	64	2.38281	40	1.48926
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutInterests	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutData	38.4	50.9641	24	31.8525
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	38.4	0	24	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
0.5	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	InInterests	19.2	0.715625	12	0.447266
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	OutInterests	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	OutData	17.6	23.3594	11	14.5996
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	17.6	0	11	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
0.5	as1-cs	257	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	InInterests	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	OutInterests	83.2	3.09688	52	1.93555
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	InData	65.6	87.0625	41	54.4141
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0	0	0	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	44.8	0	28	0
0.5	as1-cs	258	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	InInterests	16	0.59375	10	0.371094
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	OutInterests	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	InData	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	OutData	12.8	16.9875	8	10.6172
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	InNacks	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	OutNacks	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	InSatisfiedInterests	12.8	0	8	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	InTimedOutInterests	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	OutSatisfiedInterests	0	0	0	0
0.5	as1-cs	260	netdev://[00:00:00:00:00:29]	OutTimedOutInterests	0	0	0	0
0.5	as1-cs	261	internal://	InInterests	0	0	0	0
0.5	as1-cs	261	internal://	OutInterests	0	0	0	0
0.5	as1-cs	261	internal://	InData	0	0	0	0
0.5	as1-cs	261	internal://	OutData	0	0	0	0
0.5	as1-cs	261	internal://	InNacks	0	0	0	0
0.5	as1-cs	261	internal://	OutNacks	0	0	0	0
0.5	as1-cs	261	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as1-cs	261	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-cs	261	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as1-cs	261	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-cs	-1	all	SatisfiedInterests	68.8	0	43	0
0.5	as1-cs	-1	all	TimedOutInterests	0	0	0	0
0.5	as1-math	1	internal://	InInterests	0	0	0	0
0.5	as1-math	1	internal://	OutInterests	0	0	0	0
0.5	as1-math	1	internal://	InData	0	0	0	0
0.5	as1-math	1	internal://	OutData	0	0	0	0
0.5	as1-math	1	internal://	InNacks	0	0	0	0
0.5	as1-math	1	internal://	OutNacks	0	0	0	0
0.5	as1-math	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as1-math	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-math	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as1-math	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	InInterests	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	OutInterests	20.8	0.776563	13	0.485352
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	InData	16	21.2344	10	13.2715
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	OutData	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	16	0	10	0
0.5	as1-math	258	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	InInterests	20.8	0.776563	13	0.485352
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	OutInterests	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	InData	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	OutData	16	21.2344	10	13.2715
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	InNacks	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	OutNacks	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	InSatisfiedInterests	16	0	10	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	InTimedOutInterests	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	OutSatisfiedInterests	0	0	0	0
0.5	as1-math	259	netdev://[00:00:00:00:00:2b]	OutTimedOutInterests	0	0	0	0
0.5	as1-math	260	internal://	InInterests	0	0	0	0
0.5	as1-math	260	internal://	OutInterests	0	0	0	0
0.5	as1-math	260	internal://	InData	0	0	0	0
0.5	as1-math	260	internal://	OutData	0	0	0	0
0.5	as1-math	260	internal://	InNacks	0	0	0	0
0.5	as1-math	260	internal://	OutNacks	0	0	0	0
0.5	as1-math	260	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as1-math	260	internal://	InTimedOutInterests	0	0	0	0
0.5	as1-math	260	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as1-math	260	internal://	OutTimedOutInterests	0	0	0	0
0.5	as1-math	-1	all	SatisfiedInterests	19.2	0	12	0
0.5	as1-math	-1	all	TimedOutInterests	0	0	0	0
0.5	as2-1	1	internal://	InInterests	0	0	0	0
0.5	as2-1	1	internal://	OutInterests	0	0	0	0
0.5	as2-1	1	internal://	InData	0	0	0	0
0.5	as2-1	1	internal://	OutData	0	0	0	0
0.5	as2-1	1	internal://	InNacks	0	0	0	0
0.5	as2-1	1	internal://	OutNacks	0	0	0	0
0.5	as2-1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as2-1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as2-1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as2-1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	OutInterests	22.4	0.83125	14	0.519531
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	InData	12.8	16.9875	8	10.6172
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	11.2	0	7	0
0.5	as2-1	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	InInterests	14.4	0.534375	9	0.333984
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	OutInterests	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	InData	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	OutData	11.2	14.8641	7	9.29004
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	11.2	0	7	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	0	0	0	0
0.5	as2-1	258	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	InInterests	14.4	0.534375	9	0.333984
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	OutInterests	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	InData	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	OutData	11.2	14.8641	7	9.29004
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	OutNacks	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	11.2	0	7	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	0	0	0	0
0.5	as2-1	259	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
0.5	as2-1	260	internal://	InInterests	0	0	0	0
0.5	as2-1	260	internal://	OutInterests	0	0	0	0
0.5	as2-1	260	internal://	InData	0	0	0	0
0.5	as2-1	260	internal://	OutData	0	0	0	0
0.5	as2-1	260	internal://	InNacks	0	0	0	0
0.5	as2-1	260	internal://	OutNacks	0	0	0	0
0.5	as2-1	260	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as2-1	260	internal://	InTimedOutInterests	0	0	0	0
0.5	as2-1	260	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as2-1	260	internal://	OutTimedOutInterests	0	0	0	0
0.5	as2-1	-1	all	SatisfiedInterests	16	0	10	0
0.5	as2-1	-1	all	TimedOutInterests	0	0	0	0
0.5	as2-math	1	internal://	InInterests	0	0	0	0
0.5	as2-math	1	internal://	OutInterests	0	0	0	0
0.5	as2-math	1	internal://	InData	0	0	0	0
0.5	as2-math	1	internal://	OutData	0	0	0	0
0.5	as2-math	1	internal://	InNacks	0	0	0	0
0.5	as2-math	1	internal://	OutNacks	0	0	0	0
0.5	as2-math	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as2-math	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as2-math	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as2-math	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	InInterests	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	OutInterests	14.4	0.534375	9	0.333984
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	InData	11.2	14.8641	7	9.29004
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	11.2	0	7	0
0.5	as2-math	256	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	InInterests	14.4	0.534375	9	0.333984
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	OutInterests	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	InData	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	OutData	11.2	14.8641	7	9.29004
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	InNacks	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	OutNacks	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	InSatisfiedInterests	11.2	0	7	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	InTimedOutInterests	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	OutSatisfiedInterests	0	0	0	0
0.5	as2-math	258	netdev://[00:00:00:00:00:2f]	OutTimedOutInterests	0	0	0	0
0.5	as2-math	259	internal://	InInterests	0	0	0	0
0.5	as2-math	259	internal://	OutInterests	0	0	0	0
0.5	as2-math	259	internal://	InData	0	0	0	0
0.5	as2-math	259	internal://	OutData	0	0	0	0
0.5	as2-math	259	internal://	InNacks	0	0	0	0
0.5	as2-math	259	internal://	OutNacks	0	0	0	0
0.5	as2-math	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as2-math	259	internal://	InTimedOutInterests	0	0	0	0
0.5	as2-math	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as2-math	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	as2-math	-1	all	SatisfiedInterests	14.4	0	9	0
0.5	as2-math	-1	all	TimedOutInterests	0	0	0	0
0.5	as2-cs	1	internal://	InInterests	0	0	0	0
0.5	as2-cs	1	internal://	OutInterests	0	0	0	0
0.5	as2-cs	1	internal://	InData	0	0	0	0
0.5	as2-cs	1	internal://	OutData	0	0	0	0
0.5	as2-cs	1	internal://	InNacks	0	0	0	0
0.5	as2-cs	1	internal://	OutNacks	0	0	0	0
0.5	as2-cs	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as2-cs	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as2-cs	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as2-cs	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	OutInterests	14.4	0.534375	9	0.333984
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	InData	11.2	14.8641	7	9.29004
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	11.2	0	7	0
0.5	as2-cs	256	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	InInterests	14.4	0.534375	9	0.333984
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	OutInterests	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	InData	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	OutData	11.2	14.8641	7	9.29004
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	InNacks	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	OutNacks	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	InSatisfiedInterests	11.2	0	7	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	InTimedOutInterests	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	OutSatisfiedInterests	0	0	0	0
0.5	as2-cs	258	netdev://[00:00:00:00:00:2d]	OutTimedOutInterests	0	0	0	0
0.5	as2-cs	259	internal://	InInterests	0	0	0	0
0.5	as2-cs	259	internal://	OutInterests	0	0	0	0
0.5	as2-cs	259	internal://	InData	0	0	0	0
0.5	as2-cs	259	internal://	OutData	0	0	0	0
0.5	as2-cs	259	internal://	InNacks	0	0	0	0
0.5	as2-cs	259	internal://	OutNacks	0	0	0	0
0.5	as2-cs	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	as2-cs	259	internal://	InTimedOutInterests	0	0	0	0
0.5	as2-cs	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	as2-cs	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	as2-cs	-1	all	SatisfiedInterests	14.4	0	9	0
0.5	as2-cs	-1	all	TimedOutInterests	0	0	0	0
0.5	as3-1	1	internal://	InInterests	0	0	0	0
0.5	as3-1	1	internal://	OutInterests	0	0	0	0
0.5	as3-1	1	internal://	InData	0	0	0	0
0.5	as3-1	1	internal://	OutData	0	0	0	0
0.5	as3-1	1	internal://	InNacks	0	0	0	0
0.5	as3-1	1	internal://	OutNacks	0	0	0	0
0.5	as3-1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	as3-1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	as3-1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	as3-1	1	internal://	OutTimedOutInterests	0	0	0	0
